Year,Month,Data_value
2009,4,386.8
2009,5,389.8
2009,6,394.2
2009,7,399.2
2009,8,403.6
2009,9,407.6
2009,1,413
2009,11,420.6
2009,12,429
2010,1,436.9
2010,2,442.1
2010,3,443.3
2010,4,441.6
2010,5,437.3
2010,6,432.9
2010,7,431.2
2010,8,434
2010,9,441.8
2010,1,454.1
2010,11,469.5
2010,12,484.7
2011,1,496
2011,2,502.1
2011,3,502.8
2011,4,499.3
2011,5,494
2011,6,488.2
2011,7,485.3
2011,8,488.8
2011,9,499.1
2011,1,512.8
2011,11,525.3
2011,12,532.3
2012,1,534.7
2012,2,536.1
2012,3,539.4
2012,4,543.9
2012,5,549.4
2012,6,557.1
2012,7,566.8
2012,8,576.9
2012,9,583.8
2012,1,584.9
2012,11,583.2
2012,12,585.1
2013,1,593
2013,2,602.7
2013,3,609.5
2013,4,614.2
2013,5,620.1
2013,6,629.9
2013,7,640.5
2013,8,646.4
2013,9,646.7
2013,1,645.9
2013,11,649.1
2013,12,655.5
2014,1,660.4
2014,2,661.5
2014,3,658.9
2014,4,655
2014,5,650.9
2014,6,646.5
2014,7,643.3
2014,8,641.7
2014,9,639.6
2014,1,633.4
2014,11,620.5
2014,12,603.9
2015,1,588.9
2015,2,580.8
2015,3,582.5
2015,4,592.4
2015,5,605.9
2015,6,616.7
2015,7,619.4
2015,8,614.6
2015,9,606.7
2015,1,599.2
2015,11,590.9
2015,12,581.1
2016,1,571.6
2016,2,565.6
2016,3,566.1
2016,4,571.9
2016,5,577.9
2016,6,579.7
2016,7,578.7
2016,8,577.5
2016,9,579.6
2016,1,587.3
2016,11,601.1
2016,12,615.5
2017,1,625.8
2017,2,630.2
2017,3,628
2017,4,619.5
2017,5,607.8
2017,6,596.6
2017,7,588.3
2017,8,586
2017,9,592
2017,1,604.9
2017,11,620.2
2017,12,633.6
2018,1,640.6
2018,2,640
2018,3,637.1
2018,4,637.6
2018,5,642.4
2018,6,650.7
2018,7,658.7
2018,8,662.7
2018,9,657.3
2018,1,641.2
2018,11,617.3
2018,12,593.6
2019,1,580.6
2019,2,581.4
2019,3,589.9
2019,4,596.6
2019,5,595.6
2019,6,588.8
2019,7,580.6
2019,8,576.6
2019,9,578.6
2019,1,584.1
2019,11,590.2
2019,12,595.2
2020,1,595.1
2020,2,585.5
2020,3,
2020,4,
2020,5,
2020,6,
2020,7,
2020,8,
2020,9,
2020,1,
2020,11,
2020,12,
2021,1,
2021,2,
2021,3,
2021,4,
2021,5,
2021,6,
2021,7,
2002,1,570.8
2002,11,571.4
2002,12,573.6
2003,1,576.7
2003,2,581.3
2003,3,587.7
2003,4,596.2
2003,5,606.3
2003,6,617.1
2003,7,628
2003,8,638.9
2003,9,649.5
2003,1,660.5
2003,11,672.4
2003,12,684.7
2004,1,696.9
2004,2,708.2
2004,3,717.8
2004,4,725.7
2004,5,731.7
2004,6,736.6
2004,7,741.4
2004,8,746.1
2004,9,750.9
2004,1,755.4
2004,11,758.8
2004,12,760.8
2005,1,761.8
2005,2,762.6
2005,3,764.9
2005,4,769.6
2005,5,776.1
2005,6,783.6
2005,7,791.1
2005,8,797.6
2005,9,803.1
2005,1,808.4
2005,11,814.7
2005,12,822.8
2006,1,832.4
2006,2,841.9
2006,3,850.1
2006,4,856.5
2006,5,861.6
2006,6,866.3
2006,7,871.9
2006,8,879.7
2006,9,889.9
2006,1,901.7
2006,11,913.6
2006,12,924.6
2007,1,934.1
2007,2,942.7
2007,3,950.2
2007,4,957
2007,5,963.2
2007,6,969
2007,7,974.7
2007,8,981.5
2007,9,989.5
2007,1,998.3
2007,11,1007.1
2007,12,1015.3
2008,1,1021.7
2008,2,1025.7
2008,3,1027.5
2008,4,1027.8
2008,5,1027.3
2008,6,1026.2
2008,7,1024.6
2008,8,1021.8
2008,9,1017.6
2008,1,1012
2008,11,1005.3
2008,12,998.8
2009,1,994.2
2009,2,993.4
2009,3,996.5
2009,4,1003
2009,5,1011.8
2009,6,1021
2009,7,1028.2
2009,8,1033.2
2009,9,1036.2
2009,1,1038.3
2009,11,1040.6
2009,12,1043.2
2010,1,1046
2010,2,1048.6
2010,3,1050.7
2010,4,1053
2010,5,1055.8
2010,6,1060.3
2010,7,1066.8
2010,8,1073.4
2010,9,1078.3
2010,1,1081.3
2010,11,1083.3
2010,12,1086.7
2011,1,1092.3
2011,2,1099.3
2011,3,1106.7
2011,4,1112.6
2011,5,1116
2011,6,1117.6
2011,7,1118.9
2011,8,1121.7
2011,9,1126.8
2011,1,1133.3
2011,11,1140
2011,12,1145.6
2012,1,1150.3
2012,2,1154.5
2012,3,1157.6
2012,4,1159.4
2012,5,1160.3
2012,6,1160.3
2012,7,1160.1
2012,8,1160.4
2012,9,1162.2
2012,1,1165.9
2012,11,1171.4
2012,12,1177.8
2013,1,1183.9
2013,2,1189.7
2013,3,1195.7
2013,4,1202.7
2013,5,1210.2
2013,6,1217.7
2013,7,1224.2
2013,8,1228.9
2013,9,1232
2013,1,1234
2013,11,1235.7
2013,12,1237.5
2014,1,1240.3
2014,2,1243.8
2014,3,1247.2
2014,4,1249.8
2014,5,1252.3
2014,6,1255.8
2014,7,1261.1
2014,8,1268.2
2014,9,1275.9
2014,1,1283.4
2014,11,1289.7
2014,12,1293.9
2015,1,1296.1
2015,2,1298.4
2015,3,1303.9
2015,4,1313.5
2015,5,1326.2
2015,6,1338.7
2015,7,1348.7
2015,8,1356
2015,9,1361.1
2015,1,1365
2015,11,1368.7
2015,12,1373.1
2016,1,1377.1
2016,2,1381.2
2016,3,1385.3
2016,4,1389.8
2016,5,1395.1
2016,6,1401.5
2016,7,1409.1
2016,8,1418.2
2016,9,1431.4
2016,1,1452
2016,11,1481
2016,12,1517.6
2017,1,1557.7
2017,2,1594.6
2017,3,1623.5
2017,4,1643.2
2017,5,1653.9
2017,6,1659.6
2017,7,1665
2017,8,1673.2
2017,9,1684
2017,1,1693.5
2017,11,1699.6
2017,12,1702.4
2018,1,1704.2
2018,2,1707.8
2018,3,1714.4
2018,4,1724.3
2018,5,1736.4
2018,6,1747.6
2018,7,1755.3
2018,8,1760.4
2018,9,1763.5
2018,1,1766.2
2018,11,1770
2018,12,1774.6
2019,1,1781.5
2019,2,1790.1
2019,3,1799.4
2019,4,1808
2019,5,1816.3
2019,6,1824.8
2019,7,1831.5
2019,8,1834.4
2019,9,1834.1
2019,1,1831.3
2019,11,1824.5
2019,12,1813.2
2020,1,1796.3
2020,2,1773.3
2020,3,
2020,4,
2020,5,
2020,6,
2020,7,
2020,8,
2020,9,
2020,1,
2020,11,
2020,12,
2021,1,
2021,2,
2021,3,
2021,4,
2021,5,
2021,6,
2021,7,
2000,1,
2000,2,
2000,3,
2000,4,
2000,5,
2000,6,
2000,7,
2000,8,
2000,9,
2000,1,
2000,11,
2000,12,
2001,1,
2001,2,
2001,3,
2001,4,
2001,5,
2001,6,
2001,7,
2001,8,
2001,9,
2001,1,
2001,11,
2001,12,
2002,1,
2002,2,
2002,3,
2002,4,
2002,5,
2002,6,
2002,7,
2002,8,
2002,9,
2002,1,54.3
2002,11,54.7
2002,12,57.3
2003,1,54.1
2003,2,55.2
2003,3,54.1
2003,4,52.9
2003,5,52.9
2003,6,52.5
2003,7,53.4
2003,8,52.6
2003,9,52.8
2003,1,53
2003,11,54.3
2003,12,57.5
2004,1,53.8
2004,2,54.7
2004,3,54.7
2004,4,53.8
2004,5,53.2
2004,6,53.2
2004,7,53.3
2004,8,53.3
2004,9,52.8
2004,1,53.1
2004,11,54.6
2004,12,57.4
2005,1,53.3
2005,2,54.7
2005,3,54.6
2005,4,53.4
2005,5,52.7
2005,6,52.8
2005,7,53.3
2005,8,53.2
2005,9,53
2005,1,53
2005,11,54.4
2005,12,57.1
2006,1,53.6
2006,2,54.9
2006,3,54.9
2006,4,53.8
2006,5,54
2006,6,53.5
2006,7,53.8
2006,8,53.9
2006,9,53.1
2006,1,53.6
2006,11,55.2
2006,12,58
2007,1,54.3
2007,2,55.2
2007,3,54.8
2007,4,53.7
2007,5,53.1
2007,6,53
2007,7,53.4
2007,8,53.1
2007,9,52.9
2007,1,53.3
2007,11,54.9
2007,12,57.5
2008,1,53.8
2008,2,54.8
2008,3,54.1
2008,4,53
2008,5,52.9
2008,6,52.8
2008,7,53.7
2008,8,52.8
2008,9,52.7
2008,1,52.1
2008,11,52.9
2008,12,55.9
2009,1,51.8
2009,2,53.2
2009,3,52
2009,4,51.2
2009,5,50.4
2009,6,50.4
2009,7,51
2009,8,50.4
2009,9,50.1
2009,1,50.2
2009,11,51.8
2009,12,54.9
2010,1,51
2010,2,51.8
2010,3,51.4
2010,4,50.2
2010,5,49.8
2010,6,49.8
2010,7,49.8
2010,8,49.9
2010,9,50.2
2010,1,49.3
2010,11,51.6
2010,12,54.6
2011,1,51.1
2011,2,52.2
2011,3,51.6
2011,4,51.3
2011,5,50.9
2011,6,50.5
2011,7,50.6
2011,8,50.6
2011,9,50.2
2011,1,50.4
2011,11,52.2
2011,12,55.4
2012,1,51.8
2012,2,52.5
2012,3,51.3
2012,4,51.1
2012,5,50.8
2012,6,50.6
2012,7,50.3
2012,8,50.3
2012,9,49.9
2012,1,50.6
2012,11,51.9
2012,12,54.8
2013,1,51.4
2013,2,52.5
2013,3,51.2
2013,4,51.1
2013,5,50.6
2013,6,50.4
2013,7,50.7
2013,8,50.4
2013,9,50.1
2013,1,50.5
2013,11,51.9
2013,12,55
2014,1,51.8
2014,2,52
2014,3,50.7
2014,4,50.5
2014,5,50.1
2014,6,50.1
2014,7,50.2
2014,8,49.6
2014,9,49.6
2014,1,50.2
2014,11,51.3
2014,12,54.4
2015,1,50.4
2015,2,51.1
2015,3,50
2015,4,49.8
2015,5,49.5
2015,6,50
2015,7,50.4
2015,8,49.8
2015,9,49.4
2015,1,49.9
2015,11,51.1
2015,12,54.2
2016,1,50.5
2016,2,51.5
2016,3,49.7
2016,4,49.1
2016,5,49.2
2016,6,49.1
2016,7,48.9
2016,8,48.8
2016,9,48.9
2016,1,49.2
2016,11,50.1
2016,12,53.6
2017,1,51.2
2017,2,51
2017,3,50
2017,4,49.9
2017,5,49.6
2017,6,49.2
2017,7,49.4
2017,8,49
2017,9,48.7
2017,1,49.4
2017,11,50.3
2017,12,53.3
2018,1,50.4
2018,2,50.6
2018,3,49.6
2018,4,49.3
2018,5,49.1
2018,6,49.4
2018,7,49.2
2018,8,49.1
2018,9,49
2018,1,49.8
2018,11,50.8
2018,12,52.9
2019,1,50.1
2019,2,49.9
2019,3,48.8
2019,4,49.5
2019,5,49
2019,6,49
2019,7,49
2019,8,49.2
2019,9,49.1
2019,1,49.3
2019,11,50.8
2019,12,53.4
2020,1,50.5
2020,2,49.3
2020,3,53.5
2020,4,72.7
2020,5,57.7
2020,6,52.5
2020,7,50.1
2020,8,50.6
2020,9,50.9
2020,1,50
2020,11,51.3
2020,12,53.3
2021,1,49.6
2021,2,49.5
2021,3,49.9
2021,4,49.9
2021,5,49.9
2021,6,50.4
2021,7,50.5
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,7225.5
2003,3,6527.5
2003,6,6448.4
2003,9,6583.3
2003,12,7850.4
2004,3,7123
2004,6,7130.2
2004,9,7243.9
2004,12,8509.7
2005,3,7745.9
2005,6,7746.9
2005,9,7925.5
2005,12,9257.5
2006,3,8387.5
2006,6,8525.3
2006,9,8613
2006,12,10089.3
2007,3,9194.5
2007,6,9156.8
2007,9,9259.7
2007,12,10892.1
2008,3,9889.3
2008,6,9646.4
2008,9,9750.5
2008,12,11229.4
2009,3,10003.1
2009,6,9870.2
2009,9,9958.5
2009,12,11568
2010,3,10418.8
2010,6,10208
2010,9,10344.2
2010,12,12252.8
2011,3,11043.5
2011,6,11048.2
2011,9,11140.5
2011,12,13035.4
2012,3,11780.9
2012,6,11580.2
2012,9,11657
2012,12,13634.5
2013,3,12317
2013,6,12249.8
2013,9,12353.4
2013,12,14507.3
2014,3,12997.7
2014,6,12908.6
2014,9,12885.1
2014,12,15090.4
2015,3,13526.5
2015,6,13425
2015,9,13565.4
2015,12,15954.4
2016,3,14444.7
2016,6,14219.3
2016,9,14253
2016,12,16767.7
2017,3,15376.6
2017,6,15162.4
2017,9,15051.3
2017,12,17822.4
2018,3,16202.5
2018,6,15750.7
2018,9,15889.9
2018,12,18490.8
2019,3,16646.4
2019,6,16270.4
2019,9,16189.9
2019,12,19150
2020,3,17234.1
2020,6,13760
2020,9,17142.4
2020,12,19966.3
2021,3,17334.5
2021,6,18050.4
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,6457.1
2003,3,5731.2
2003,6,5713.2
2003,9,5793.1
2003,12,6966.8
2004,3,6168.6
2004,6,6153.9
2004,9,6226.5
2004,12,7428.9
2005,3,6660.5
2005,6,6649.6
2005,9,6729.9
2005,12,8017.6
2006,3,7104.9
2006,6,7163.9
2006,9,7227.9
2006,12,8756.5
2007,3,7852.4
2007,6,7802.1
2007,9,7860.2
2007,12,9331.8
2008,3,8299.1
2008,6,7989.2
2008,9,8040.2
2008,12,9675.9
2009,3,8553.1
2009,6,8439.3
2009,9,8479.9
2009,12,9991.7
2010,3,8801.7
2010,6,8634.3
2010,9,8767.2
2010,12,10500.5
2011,3,9230.3
2011,6,9271.1
2011,9,9393.8
2011,12,11081.8
2012,3,9815.3
2012,6,9664.7
2012,9,9667.7
2012,12,11475.1
2013,3,10138
2013,6,10093
2013,9,10079.4
2013,12,12090.1
2014,3,10633.1
2014,6,10608.4
2014,9,10606.2
2014,12,12727.2
2015,3,11389.4
2015,6,11229.7
2015,9,11315.2
2015,12,13625
2016,3,12276.1
2016,6,12050.4
2016,9,12082.5
2016,12,14386.8
2017,3,12999.7
2017,6,12885.3
2017,9,12838.1
2017,12,15342.6
2018,3,13751.6
2018,6,13359.4
2018,9,13450.5
2018,12,15995.5
2019,3,14346.4
2019,6,14006.6
2019,9,13950
2019,12,16731.8
2020,3,15013.2
2020,6,12290.6
2020,9,15053.5
2020,12,17737.1
2021,3,15183.4
2021,6,15823.8
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,9198.3
2003,3,8504.1
2003,6,8411.8
2003,9,8757.4
2003,12,10155.1
2004,3,9554.5
2004,6,9513.9
2004,9,9777.3
2004,12,11139.5
2005,3,10325.4
2005,6,10303.2
2005,9,10664
2005,12,12069.8
2006,3,11266.8
2006,6,11340.5
2006,9,11613
2006,12,13239.7
2007,3,12423.6
2007,6,12312.6
2007,9,12598.3
2007,12,14388.5
2008,3,13369.8
2008,6,13039.2
2008,9,13298.1
2008,12,14744.1
2009,3,13394
2009,6,13228.9
2009,9,13547.1
2009,12,15176.3
2010,3,14025.1
2010,6,13711.2
2010,9,14073.2
2010,12,16036.6
2011,3,14803.9
2011,6,14774.6
2011,9,15034.3
2011,12,17003.4
2012,3,15802.3
2012,6,15482.2
2012,9,15652.7
2012,12,17745
2013,3,16416.2
2013,6,16357.9
2013,9,16646.1
2013,12,18878.9
2014,3,17364.2
2014,6,17203.4
2014,9,17320.9
2014,12,19694
2015,3,18102.1
2015,6,17950.6
2015,9,18374.1
2015,12,20830.2
2016,3,19333.6
2016,6,19081.3
2016,9,19289.6
2016,12,21899.3
2017,3,21063.9
2017,6,20779.3
2017,9,20892.6
2017,12,23838.7
2018,3,22173.8
2018,6,21692.6
2018,9,22053.4
2018,12,24803.4
2019,3,22896.3
2019,6,22450.2
2019,9,22676.1
2019,12,25640.5
2020,3,23201.8
2020,6,17914.6
2020,9,22976.3
2020,12,26033
2021,3,22992.2
2021,6,24062.7
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,4083.4
2003,3,3847.9
2003,6,3596.6
2003,9,3752.6
2003,12,4561.6
2004,3,4396.9
2004,6,4212.2
2004,9,4338.8
2004,12,5122.4
2005,3,4807.8
2005,6,4595.3
2005,9,4772.3
2005,12,5543.5
2006,3,5299.5
2006,6,5114.9
2006,9,5228.4
2006,12,6119
2007,3,5809.7
2007,6,5482.8
2007,9,5629.3
2007,12,6636.7
2008,3,6233.6
2008,6,5860.4
2008,9,5944.7
2008,12,6587
2009,3,5989
2009,6,5615
2009,9,5751.8
2009,12,6615.1
2010,3,6153.6
2010,6,5760.9
2010,9,5878.6
2010,12,6840.4
2011,3,6371.8
2011,6,6098.3
2011,9,6216.1
2011,12,7302.8
2012,3,6794
2012,6,6377.9
2012,9,6460
2012,12,7599.8
2013,3,7066.4
2013,6,6879.6
2013,9,7032.8
2013,12,8257.4
2014,3,7670.1
2014,6,7319.1
2014,9,7407.2
2014,12,8750.1
2015,3,8131.5
2015,6,7851
2015,9,8168.2
2015,12,9606.7
2016,3,9055.7
2016,6,8725.7
2016,9,8951.2
2016,12,10593.9
2017,3,10920.9
2017,6,10537.3
2017,9,10711.7
2017,12,12642.8
2018,3,12173.9
2018,6,11644.2
2018,9,11930.1
2018,12,13794.8
2019,3,12933.2
2019,6,12377.6
2019,9,12502.7
2019,12,14464.2
2020,3,13326.1
2020,6,11408.6
2020,9,13963
2020,12,15988.3
2021,3,14158.7
2021,6,14928.6
2000,3,
2000,6,
2000,9,
2000,12,
2001,3,
2001,6,
2001,9,
2001,12,
2002,3,
2002,6,
2002,9,
2002,12,5114.9
2003,3,4656.2
2003,6,4815.2
2003,9,5004.8
2003,12,5593.5
2004,3,5157.6
2004,6,5301.7
2004,9,5438.5
2004,12,6017.1
2005,3,5517.6
2005,6,5707.9
2005,9,5891.7
2005,12,6526.3
2006,3,5967.2
2006,6,6225.6
2006,9,6384.5
2006,12,7120.7
2007,3,6613.9
2007,6,6829.8
2007,9,6969
2007,12,7751.8
2008,3,7136.1
2008,6,7178.8
2008,9,7353.5
2008,12,8157.1
2009,3,7405
2009,6,7613.9
2009,9,7795.3
2009,12,8561.2
2010,3,7871.5
2010,6,7950.3
2010,9,8194.7
2010,12,9196.2
2011,3,8432.1
2011,6,8676.3
2011,9,8818.2
2011,12,9700.6
2012,3,9008.3
2012,6,9104.3
2012,9,9192.7
2012,12,10145.2
2013,3,9349.8
2013,6,9478.3
2013,9,9613.3
2013,12,10621.5
2014,3,9694.1
2014,6,9884.3
2014,9,9913.7
2014,12,10943.9
2015,3,9970.6
2015,6,10099.6
2015,9,10205.8
2015,12,11223.5
2016,3,10278
2016,6,10355.6
2016,9,10338.4
2016,12,11305.5
2017,3,10143
2017,6,10242
2017,9,10180.8
2017,12,11195.9
2018,3,9999.9
2018,6,10048.4
2018,9,10123.3
2018,12,11008.6
2019,3,9963.1
2019,6,10072.6
2019,9,10173.4
2019,12,11176.3
2020,3,9875.7
2020,6,6505.9
2020,9,9013.2
2020,12,10044.7
2021,3,8833.5
2021,6,9134.1
2002,12,6549.5
2003,3,6675.4
2003,6,6716.7
2003,9,6881.2
2003,12,7098.9
2004,3,7200.4
2004,6,7428.1
2004,9,7553
2004,12,7708.7
2005,3,7924.8
2005,6,8073
2005,9,8276.1
2005,12,8397.5
2006,3,8567.9
2006,6,8885.3
2006,9,9008.1
2006,12,9182.5
2007,3,9359.3
2007,6,9543
2007,9,9721.1
2007,12,9911.7
2008,3,9992.9
2008,6,10053.3
2008,9,10194.6
2008,12,10150.7
2009,3,10250.9
2009,6,10284.8
2009,9,10389.4
2009,12,10457.5
2010,3,10672.7
2010,6,10638.2
2010,9,10796.7
2010,12,11091.6
2011,3,11292.7
2011,6,11513
2011,9,11653
2011,12,11814.2
2012,3,11894.3
2012,6,12066
2012,9,12262.8
2012,12,12399.2
2013,3,12523.8
2013,6,12760
2013,9,13004.2
2013,12,13138.1
2014,3,13266.8
2014,6,13442.4
2014,9,13513
2014,12,13635
2015,3,13838.8
2015,6,13976.1
2015,9,14191.4
2015,12,14420.8
2016,3,14580.4
2016,6,14790.5
2016,9,14935.6
2016,12,15201.6
2017,3,15360.2
2017,6,15385.3
2017,9,15421.6
2017,12,15646.2
2018,3,15975.4
2018,6,15792.2
2018,9,16179.7
2018,12,16146.2
2019,3,16366.1
2019,6,16218.8
2019,9,16407.4
2019,12,16577.2
2020,3,16733.6
2020,6,13483.9
2020,9,17100.3
2020,12,17141.1
2021,3,16979.7
2021,6,17742.9
2002,12,5788.3
2003,3,5873.6
2003,6,5966.6
2003,9,6114.5
2003,12,6227.9
2004,3,6257.1
2004,6,6428.1
2004,9,6531.7
2004,12,6633.6
2005,3,6846.1
2005,6,6949.8
2005,9,7085.2
2005,12,7171
2006,3,7282.5
2006,6,7497
2006,9,7624.5
2006,12,7861.9
2007,3,8010.5
2007,6,8174.1
2007,9,8327.1
2007,12,8382.4
2008,3,8407.5
2008,6,8378.9
2008,9,8482.6
2008,12,8628.4
2009,3,8782.2
2009,6,8852.7
2009,9,8917.5
2009,12,8874.7
2010,3,9082.8
2010,6,9052.6
2010,9,9175.9
2010,12,9360.4
2011,3,9505.1
2011,6,9707
2011,9,9865.3
2011,12,9901.8
2012,3,9980.2
2012,6,10105.1
2012,9,10222.8
2012,12,10316.9
2013,3,10364.2
2013,6,10543.3
2013,9,10680.3
2013,12,10827.4
2014,3,10907.1
2014,6,11076.3
2014,9,11199.2
2014,12,11379.4
2015,3,11690
2015,6,11727.9
2015,9,11925.9
2015,12,12144.2
2016,3,12417.5
2016,6,12594.2
2016,9,12723.4
2016,12,12905.1
2017,3,12936.9
2017,6,13111.7
2017,9,13158.9
2017,12,13269.9
2018,3,13459.1
2018,6,13427.2
2018,9,13661.7
2018,12,13774.4
2019,3,13982.6
2019,6,14009.1
2019,9,14094.2
2019,12,14281.6
2020,3,14469.1
2020,6,12085.5
2020,9,14945.6
2020,12,14955.4
2021,3,14796.3
2021,6,15603.7
2002,12,8484.5
2003,3,8650.6
2003,6,8747.9
2003,9,9026.3
2003,12,9354.6
2004,3,9598.8
2004,6,9894.3
2004,9,10071.1
2004,12,10273.5
2005,3,10509.3
2005,6,10716.1
2005,9,10979.7
2005,12,11173.3
2006,3,11427.2
2006,6,11794.3
2006,9,11998.4
2006,12,12292.3
2007,3,12566.1
2007,6,12801.6
2007,9,13055.3
2007,12,13327.1
2008,3,13437.1
2008,6,13551.9
2008,9,13698.7
2008,12,13591
2009,3,13652.4
2009,6,13742.1
2009,9,13940.4
2009,12,14006
2010,3,14278.1
2010,6,14240.8
2010,9,14501
2010,12,14799.3
2011,3,15070.4
2011,6,15340.4
2011,9,15498.9
2011,12,15745.4
2012,3,15877
2012,6,16070.5
2012,9,16250.9
2012,12,16435.5
2013,3,16641.4
2013,6,16973.6
2013,9,17250.7
2013,12,17420.2
2014,3,17663.6
2014,6,17847.6
2014,9,17892.3
2014,12,18142.7
2015,3,18446.4
2015,6,18616.3
2015,9,18955.5
2015,12,19202.3
2016,3,19453
2016,6,19768.1
2016,9,19923.7
2016,12,20244
2017,3,20477.7
2017,6,20539.1
2017,9,20670.1
2017,12,20945.2
2018,3,21345.1
2018,6,21176
2018,9,21649.6
2018,12,21582.5
2019,3,22014.6
2019,6,21783.5
2019,9,22095.3
2019,12,22117.7
2020,3,22013.5
2020,6,17061.9
2020,9,22161
2020,12,22328.3
2021,3,22145.5
2021,6,23135
2002,12,3727.9
2003,3,3812.9
2003,6,3818
2003,9,3944.5
2003,12,4139.3
2004,3,4308.9
2004,6,4469.9
2004,9,4570.8
2004,12,4672.4
2005,3,4777.6
2005,6,4871.9
2005,9,5001
2005,12,5122.6
2006,3,5206.2
2006,6,5420.4
2006,9,5540.2
2006,12,5615.4
2007,3,5754.5
2007,6,5807.7
2007,9,5916.2
2007,12,6037.2
2008,3,6123.5
2008,6,6209.3
2008,9,6227.5
2008,12,5988.3
2009,3,5989.8
2009,6,5948.7
2009,9,5990.3
2009,12,6067.3
2010,3,6097.8
2010,6,6100.1
2010,9,6187.2
2010,12,6241.9
2011,3,6343.1
2011,6,6450.3
2011,9,6524.3
2011,12,6743.6
2012,3,6674.9
2012,6,6738.2
2012,9,6825
2012,12,6898.2
2013,3,7066.8
2013,6,7257.1
2013,9,7369
2013,12,7548.8
2014,3,7617.6
2014,6,7708.8
2014,9,7816.4
2014,12,7960.1
2015,3,8118.3
2015,6,8259.6
2015,9,8562.5
2015,12,8845.3
2016,3,8864.5
2016,6,9171.2
2016,9,9425
2016,12,9856.9
2017,3,10685.5
2017,6,11064
2017,9,11403.2
2017,12,11716.5
2018,3,11980.6
2018,6,12213.3
2018,9,12600
2018,12,12692
2019,3,12839.3
2019,6,12972.4
2019,9,13070.8
2019,12,13412.4
2020,3,12994
2020,6,11949.1
2020,9,14592
2020,12,14872.2
2021,3,13931
2021,6,15626.4
2002,12,4757.4
2003,3,4848.3
2003,6,4929.9
2003,9,5066.4
2003,12,5201
2004,3,5297.2
2004,6,5426.9
2004,9,5529.1
2004,12,5604.7
2005,3,5734.1
2005,6,5841.6
2005,9,5980
2005,12,6090.9
2006,3,6184.1
2006,6,6372.5
2006,9,6498.2
2006,12,6649.8
2007,3,6843.1
2007,6,6992.4
2007,9,7104.9
2007,12,7245.2
2008,3,7308
2008,6,7351.8
2008,9,7470.3
2008,12,7581.1
2009,3,7684.1
2009,6,7797.6
2009,9,7920.3
2009,12,7993.1
2010,3,8126.8
2010,6,8141.1
2010,9,8363.4
2010,12,8572.6
2011,3,8718.7
2011,6,8879.4
2011,9,8984
2011,12,9068.2
2012,3,9192.8
2012,6,9312.9
2012,9,9398.3
2012,12,9505.5
2013,3,9615.3
2013,6,9690.7
2013,9,9846.1
2013,12,9897.7
2014,3,10020.8
2014,6,10104.5
2014,9,10106.9
2014,12,10184.3
2015,3,10319.1
2015,6,10325.1
2015,9,10401.9
2015,12,10475.2
2016,3,10502.5
2016,6,10592.9
2016,9,10548.9
2016,12,10533
2017,3,10491.9
2017,6,10480.6
2017,9,10393.7
2017,12,10431.6
2018,3,10358.8
2018,6,10283.4
2018,9,10324.5
2018,12,10263.6
2019,3,10337.3
2019,6,10302
2019,9,10365.5
2019,12,10371
2020,3,10180.3
2020,6,6648.9
2020,9,9120
2020,12,9360.2
2021,3,9209.9
2021,6,9325.4
2002,12,6565
2003,3,6652.2
2003,6,6737.1
2003,9,6888.5
2003,12,7068.7
2004,3,7235
2004,6,7401.5
2004,9,7560.6
2004,12,7720.3
2005,3,7906.3
2005,6,8092
2005,9,8256.4
2005,12,8401.7
2006,3,8592.9
2006,6,8828.2
2006,9,9022.4
2006,12,9180.4
2007,3,9360.5
2007,6,9540.8
2007,9,9731.4
2007,12,9896.2
2008,3,9991.9
2008,6,10080.3
2008,9,10150.8
2008,12,10190.3
2009,3,10225.3
2009,6,10302.7
2009,9,10374.6
2009,12,10473.8
2010,3,10561
2010,6,10648.6
2010,9,10816
2010,12,11066.4
2011,3,11308.3
2011,6,11498.2
2011,9,11668
2011,12,11794
2012,3,11911.8
2012,6,12067.4
2012,9,12252.9
2012,12,12393.7
2013,3,12540.5
2013,6,12761.1
2013,9,12987.8
2013,12,13142
2014,3,13281.8
2014,6,13419.8
2014,9,13522.3
2014,12,13648.1
2015,3,13817.3
2015,6,13991.4
2015,9,14192.8
2015,12,14405.8
2016,3,14597.7
2016,6,14768.4
2016,9,14966.1
2016,12,15186.8
2017,3,15347.6
2017,6,15382.9
2017,9,15441.5
2017,12,15672.4
2018,3,15883.7
2018,6,16016
2018,9,16097.4
2018,12,16231.5
2019,3,16268.9
2019,6,16296.5
2019,9,16381
2019,12,16572.7
2020,3,
2020,6,
2020,9,
2020,12,
2021,3,
2021,6,
2002,12,5786.9
2003,3,5873.3
2003,6,5976.6
2003,9,6110
2003,12,6213.8
2004,3,6300.7
2004,6,6414
